ShipmentCount,MonthNumber
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
12,10
12,10
12,10
12,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
14,10
14,10
14,10
14,10
14,10
14,10
14,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
16,10
16,10
16,10
16,10
17,10
17,10
17,10
17,10
18,10
18,10
18,10
18,10
19,10
19,10
19,10
20,10
20,10
21,10
21,10
21,10
21,10
22,10
22,10
23,10
24,10
24,10
24,10
24,10
25,10
25,10
25,10
26,10
27,10
27,10
27,10
27,10
27,10
28,10
29,10
29,10
31,10
31,10
33,10
33,10
34,10
35,10
35,10
36,10
36,10
37,10
40,10
40,10
43,10
44,10
46,10
46,10
47,10
48,10
51,10
52,10
64,10
67,10
102,10
199,10
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
12,9
12,9
12,9
12,9
12,9
13,9
13,9
13,9
14,9
14,9
15,9
15,9
15,9
15,9
16,9
16,9
16,9
16,9
17,9
17,9
17,9
17,9
18,9
18,9
18,9
19,9
19,9
19,9
20,9
20,9
20,9
20,9
20,9
20,9
21,9
21,9
21,9
21,9
21,9
21,9
21,9
21,9
22,9
22,9
22,9
23,9
23,9
24,9
25,9
25,9
25,9
25,9
27,9
27,9
27,9
27,9
27,9
28,9
28,9
29,9
29,9
29,9
30,9
33,9
33,9
34,9
35,9
35,9
36,9
37,9
37,9
38,9
39,9
39,9
39,9
40,9
41,9
43,9
43,9
44,9
45,9
52,9
54,9
54,9
55,9
58,9
67,9
68,9
70,9
70,9
80,9
187,9
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
15,8
15,8
15,8
15,8
16,8
16,8
16,8
17,8
17,8
17,8
17,8
18,8
18,8
18,8
18,8
19,8
19,8
19,8
19,8
19,8
19,8
20,8
20,8
20,8
20,8
20,8
20,8
21,8
21,8
21,8
21,8
21,8
22,8
22,8
23,8
24,8
24,8
24,8
24,8
24,8
25,8
25,8
25,8
26,8
26,8
27,8
28,8
28,8
28,8
29,8
30,8
31,8
31,8
32,8
32,8
32,8
33,8
33,8
33,8
34,8
34,8
35,8
35,8
37,8
37,8
38,8
40,8
41,8
41,8
41,8
42,8
43,8
44,8
45,8
46,8
46,8
47,8
47,8
48,8
48,8
49,8
53,8
55,8
58,8
59,8
62,8
64,8
64,8
75,8
76,8
80,8
94,8
374,8
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
12,7
12,7
12,7
12,7
12,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
14,7
14,7
14,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
16,7
16,7
17,7
17,7
17,7
17,7
17,7
17,7
17,7
17,7
18,7
18,7
18,7
18,7
18,7
18,7
18,7
18,7
19,7
19,7
19,7
19,7
19,7
19,7
20,7
20,7
20,7
20,7
20,7
20,7
21,7
21,7
22,7
22,7
22,7
22,7
23,7
23,7
23,7
24,7
24,7
24,7
25,7
25,7
26,7
26,7
26,7
26,7
27,7
27,7
27,7
28,7
28,7
28,7
29,7
29,7
30,7
31,7
34,7
35,7
36,7
36,7
37,7
38,7
38,7
39,7
40,7
41,7
42,7
46,7
46,7
47,7
49,7
54,7
59,7
60,7
212,7
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
12,6
12,6
12,6
12,6
12,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
14,6
14,6
14,6
14,6
15,6
15,6
15,6
15,6
15,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
17,6
17,6
17,6
17,6
17,6
17,6
17,6
18,6
18,6
18,6
18,6
19,6
19,6
19,6
20,6
20,6
20,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
22,6
22,6
22,6
23,6
23,6
23,6
24,6
24,6
24,6
25,6
26,6
26,6
26,6
26,6
27,6
28,6
28,6
28,6
28,6
29,6
29,6
30,6
30,6
30,6
31,6
32,6
33,6
33,6
34,6
34,6
35,6
36,6
36,6
38,6
38,6
39,6
41,6
41,6
42,6
43,6
43,6
43,6
47,6
49,6
51,6
51,6
55,6
56,6
56,6
57,6
62,6
67,6
71,6
73,6
77,6
80,6
129,6
243,6
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
13,5
13,5
13,5
13,5
13,5
13,5
14,5
14,5
14,5
14,5
14,5
14,5
15,5
15,5
15,5
15,5
16,5
16,5
16,5
16,5
16,5
16,5
17,5
17,5
17,5
17,5
17,5
17,5
17,5
17,5
17,5
17,5
17,5
18,5
18,5
18,5
18,5
19,5
19,5
19,5
20,5
20,5
20,5
20,5
20,5
21,5
21,5
21,5
22,5
22,5
22,5
22,5
22,5
23,5
23,5
23,5
24,5
25,5
25,5
25,5
25,5
26,5
27,5
27,5
27,5
28,5
29,5
30,5
31,5
32,5
33,5
34,5
35,5
35,5
36,5
37,5
38,5
38,5
39,5
40,5
40,5
42,5
42,5
43,5
43,5
43,5
44,5
45,5
46,5
48,5
48,5
49,5
50,5
51,5
51,5
52,5
54,5
54,5
60,5
61,5
64,5
64,5
65,5
71,5
79,5
220,5
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
11,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
12,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
13,4
14,4
14,4
14,4
14,4
14,4
14,4
15,4
15,4
15,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
17,4
17,4
17,4
17,4
17,4
17,4
18,4
19,4
19,4
19,4
19,4
19,4
20,4
20,4
20,4
20,4
21,4
21,4
21,4
21,4
21,4
22,4
22,4
22,4
22,4
22,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
24,4
25,4
25,4
25,4
26,4
26,4
26,4
27,4
30,4
30,4
31,4
31,4
32,4
33,4
33,4
35,4
36,4
36,4
37,4
37,4
38,4
40,4
41,4
43,4
46,4
47,4
47,4
49,4
49,4
49,4
50,4
53,4
57,4
59,4
65,4
71,4
205,4
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
7,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
10,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
12,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
13,3
14,3
14,3
14,3
14,3
14,3
15,3
15,3
15,3
15,3
15,3
15,3
15,3
15,3
15,3
15,3
16,3
16,3
17,3
17,3
17,3
17,3
17,3
17,3
18,3
18,3
18,3
18,3
18,3
19,3
19,3
19,3
19,3
19,3
20,3
21,3
21,3
21,3
21,3
21,3
22,3
22,3
22,3
22,3
23,3
23,3
24,3
25,3
25,3
25,3
25,3
25,3
25,3
26,3
26,3
26,3
26,3
27,3
27,3
27,3
27,3
29,3
30,3
30,3
30,3
31,3
31,3
31,3
32,3
32,3
32,3
32,3
34,3
34,3
34,3
36,3
37,3
37,3
39,3
40,3
40,3
41,3
41,3
42,3
42,3
43,3
43,3
43,3
43,3
44,3
45,3
50,3
50,3
56,3
59,3
62,3
64,3
65,3
68,3
73,3
75,3
79,3
80,3
81,3
81,3
87,3
90,3
95,3
103,3
281,3
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
7,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
10,2
11,2
11,2
11,2
11,2
11,2
11,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
13,2
13,2
13,2
13,2
13,2
13,2
13,2
14,2
14,2
14,2
14,2
14,2
15,2
15,2
15,2
15,2
15,2
16,2
17,2
17,2
17,2
17,2
18,2
18,2
18,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
20,2
21,2
21,2
23,2
23,2
23,2
23,2
23,2
24,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
31,2
31,2
32,2
33,2
33,2
33,2
33,2
33,2
33,2
36,2
39,2
40,2
40,2
41,2
45,2
49,2
51,2
51,2
53,2
59,2
60,2
69,2
69,2
245,2
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
9,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
11,1
11,1
11,1
11,1
11,1
11,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
12,1
13,1
13,1
13,1
13,1
14,1
14,1
14,1
14,1
14,1
15,1
15,1
16,1
16,1
16,1
16,1
17,1
17,1
17,1
18,1
18,1
18,1
19,1
19,1
19,1
20,1
20,1
20,1
21,1
22,1
22,1
22,1
23,1
24,1
24,1
25,1
25,1
25,1
25,1
26,1
26,1
26,1
26,1
26,1
27,1
27,1
28,1
29,1
30,1
32,1
32,1
35,1
36,1
37,1
44,1
45,1
45,1
49,1
50,1
53,1
57,1
57,1
74,1
133,1
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
7,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
9,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
12,12
13,12
13,12
13,12
13,12
13,12
13,12
13,12
13,12
13,12
14,12
14,12
14,12
14,12
14,12
14,12
14,12
15,12
15,12
15,12
15,12
15,12
15,12
15,12
16,12
16,12
16,12
16,12
16,12
16,12
16,12
16,12
17,12
17,12
17,12
18,12
18,12
18,12
18,12
18,12
19,12
19,12
19,12
19,12
20,12
20,12
20,12
20,12
20,12
21,12
21,12
21,12
21,12
22,12
22,12
22,12
22,12
22,12
23,12
23,12
23,12
23,12
24,12
24,12
24,12
24,12
25,12
25,12
25,12
26,12
26,12
26,12
26,12
26,12
27,12
27,12
28,12
28,12
28,12
29,12
29,12
31,12
32,12
32,12
33,12
33,12
33,12
33,12
34,12
34,12
36,12
41,12
41,12
41,12
42,12
42,12
42,12
42,12
44,12
47,12
50,12
53,12
55,12
55,12
56,12
59,12
63,12
66,12
66,12
66,12
67,12
72,12
72,12
74,12
92,12
214,12
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
7,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
8,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
9,11
10,11
10,11
10,11
10,11
10,11
10,11
10,11
10,11
10,11
11,11
11,11
11,11
11,11
11,11
11,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
12,11
13,11
13,11
13,11
13,11
13,11
13,11
13,11
13,11
14,11
14,11
14,11
14,11
14,11
14,11
14,11
14,11
14,11
14,11
14,11
15,11
15,11
15,11
15,11
15,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
16,11
17,11
17,11
17,11
17,11
17,11
18,11
18,11
18,11
18,11
18,11
18,11
19,11
19,11
19,11
19,11
20,11
20,11
20,11
20,11
21,11
21,11
21,11
21,11
22,11
22,11
22,11
23,11
23,11
23,11
23,11
24,11
24,11
24,11
24,11
25,11
25,11
25,11
25,11
25,11
25,11
25,11
26,11
27,11
27,11
27,11
28,11
29,11
29,11
29,11
30,11
31,11
31,11
32,11
32,11
33,11
33,11
34,11
34,11
35,11
35,11
36,11
37,11
37,11
38,11
40,11
41,11
42,11
43,11
46,11
48,11
48,11
50,11
52,11
55,11
55,11
55,11
55,11
56,11
57,11
57,11
58,11
63,11
63,11
64,11
64,11
71,11
74,11
76,11
77,11
208,11
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
7,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
9,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
11,10
11,10
11,10
11,10
11,10
11,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,10
14,10
14,10
14,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
16,10
16,10
16,10
16,10
17,10
17,10
17,10
17,10
18,10
18,10
19,10
19,10
19,10
19,10
19,10
19,10
20,10
20,10
20,10
20,10
21,10
21,10
22,10
22,10
22,10
22,10
22,10
23,10
23,10
23,10
23,10
23,10
23,10
24,10
24,10
24,10
25,10
26,10
26,10
26,10
26,10
26,10
26,10
26,10
27,10
27,10
29,10
30,10
30,10
30,10
31,10
31,10
31,10
32,10
32,10
35,10
35,10
35,10
36,10
37,10
37,10
38,10
38,10
39,10
39,10
41,10
41,10
41,10
43,10
43,10
44,10
48,10
49,10
51,10
52,10
52,10
52,10
52,10
52,10
57,10
58,10
59,10
61,10
62,10
63,10
78,10
88,10
104,10
183,10
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
7,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
8,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
12,9
12,9
12,9
12,9
12,9
12,9
12,9
12,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
14,9
14,9
14,9
14,9
14,9
14,9
14,9
14,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
16,9
16,9
16,9
16,9
16,9
17,9
17,9
17,9
18,9
19,9
19,9
19,9
19,9
19,9
19,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
21,9
21,9
21,9
21,9
22,9
22,9
22,9
22,9
22,9
23,9
23,9
24,9
24,9
24,9
24,9
25,9
25,9
25,9
25,9
25,9
26,9
26,9
26,9
27,9
27,9
27,9
27,9
28,9
29,9
29,9
30,9
30,9
31,9
32,9
32,9
32,9
34,9
34,9
34,9
34,9
34,9
36,9
36,9
37,9
38,9
38,9
39,9
40,9
40,9
41,9
41,9
42,9
42,9
46,9
48,9
49,9
51,9
51,9
52,9
53,9
54,9
56,9
60,9
63,9
63,9
66,9
66,9
67,9
72,9
77,9
78,9
80,9
94,9
168,9
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
7,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
16,8
16,8
16,8
16,8
16,8
17,8
17,8
17,8
17,8
17,8
17,8
17,8
17,8
17,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
19,8
19,8
19,8
19,8
19,8
20,8
20,8
20,8
21,8
21,8
21,8
22,8
22,8
23,8
23,8
23,8
24,8
25,8
25,8
25,8
26,8
26,8
26,8
27,8
27,8
28,8
28,8
28,8
29,8
29,8
29,8
29,8
29,8
30,8
31,8
32,8
32,8
32,8
34,8
34,8
34,8
37,8
37,8
38,8
38,8
38,8
38,8
39,8
39,8
40,8
40,8
40,8
41,8
42,8
42,8
43,8
43,8
44,8
44,8
45,8
47,8
48,8
48,8
49,8
53,8
54,8
58,8
69,8
72,8
73,8
78,8
84,8
93,8
93,8
181,8
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,7
12,7
12,7
12,7
12,7
12,7
12,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
16,7
16,7
16,7
16,7
16,7
16,7
17,7
17,7
17,7
17,7
17,7
17,7
17,7
17,7
17,7
18,7
18,7
18,7
18,7
18,7
19,7
19,7
19,7
19,7
20,7
20,7
20,7
20,7
21,7
21,7
21,7
21,7
21,7
22,7
22,7
22,7
22,7
23,7
24,7
24,7
24,7
24,7
24,7
24,7
25,7
25,7
26,7
26,7
26,7
26,7
26,7
26,7
26,7
27,7
28,7
29,7
29,7
29,7
29,7
30,7
30,7
30,7
31,7
31,7
31,7
32,7
32,7
33,7
33,7
34,7
34,7
35,7
35,7
36,7
37,7
38,7
38,7
38,7
38,7
39,7
40,7
40,7
40,7
41,7
42,7
43,7
46,7
46,7
47,7
51,7
51,7
52,7
53,7
53,7
57,7
57,7
57,7
59,7
66,7
68,7
68,7
72,7
77,7
77,7
79,7
82,7
102,7
185,7
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
11,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
13,6
13,6
13,6
13,6
13,6
13,6
13,6
14,6
15,6
15,6
15,6
15,6
15,6
15,6
15,6
15,6
15,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
17,6
17,6
17,6
17,6
18,6
18,6
18,6
18,6
18,6
18,6
18,6
18,6
19,6
19,6
19,6
19,6
19,6
20,6
20,6
20,6
20,6
20,6
20,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
21,6
22,6
22,6
22,6
22,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
24,6
24,6
24,6
25,6
25,6
25,6
26,6
27,6
27,6
27,6
28,6
28,6
28,6
29,6
30,6
31,6
32,6
32,6
33,6
34,6
34,6
34,6
35,6
35,6
36,6
38,6
38,6
39,6
39,6
39,6
39,6
40,6
42,6
42,6
44,6
44,6
45,6
46,6
47,6
47,6
52,6
53,6
56,6
56,6
58,6
59,6
59,6
60,6
60,6
62,6
66,6
66,6
70,6
81,6
84,6
87,6
96,6
102,6
113,6
208,6
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
11,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
12,5
