ShipmentCount,YearNumber,MonthNumber,upsid,OriginLocCode,DestLocCode,StandardWeightInKG
14,2018,2,5,CNTRL,SIN,3
27,2016,3,18,CNTRL,CKG,49
10,2014,9,7,CNTRL,PEN,2
8,2017,11,18,CNTRL,CKG,214
14,2014,11,18,CNTRL,CKG,5
12,2017,5,18,CNTRL,CKG,116
30,2017,3,18,CNTRL,CKG,40
28,2017,4,18,CNTRL,CKG,57
49,2016,7,18,CNTRL,CKG,29
10,2017,1,18,CNTRL,KUB,41
32,2015,12,18,CNTRL,CKG,41
12,2016,8,17,CNTRL,SIN,1
12,2018,2,5,CNTRL,SDF,485
31,2016,3,18,CNTRL,CKG,58
10,2017,1,18,CNTRL,CKG,21
64,2017,11,18,CNTRL,CKG,33
10,2014,9,17,CNTRL,HOU,35
12,2016,3,17,CNTRL,HOU,11
9,2015,12,3,CNTRL,MEM,4
12,2017,3,17,CNTRL,ELP,20
40,2016,3,18,CNTRL,CKG,2
9,2015,8,7,CNTRL,PHX,11
7,2018,2,17,CNTRL,HOU,25
26,2016,6,18,CNTRL,CKG,76
11,2016,4,18,CNTRL,CKG,117
10,2016,6,18,CNTRL,HKG,9
63,2017,1,18,CNTRL,CKG,25
21,2015,8,18,CNTRL,CKG,87
15,2017,3,18,CNTRL,HKG,3
8,2016,10,18,CNTRL,CKG,120
71,2016,6,18,CNTRL,CKG,36
25,2015,9,18,CNTRL,CKG,73
13,2018,1,18,CNTRL,CKG,52
15,2017,6,18,CNTRL,CKG,93
14,2015,5,18,CNTRL,CKG,41
9,2017,9,18,CNTRL,CKG,143
16,2017,11,18,CNTRL,CKG,23
49,2016,4,18,CNTRL,HKG,1
18,2016,8,18,CNTRL,CKG,74
12,2015,3,18,CNTRL,CKG,126
9,2017,8,17,CNTRL,ELP,37
12,2015,1,18,CNTRL,CKG,98
8,2016,3,17,CNTRL,HOU,27
14,2016,7,18,CNTRL,CKG,623
25,2016,6,18,CNTRL,CKG,66
16,2017,7,17,CNTRL,HOU,10
8,2017,10,18,CNTRL,KUB,34
8,2016,5,18,CNTRL,HKG,7
12,2017,3,17,CNTRL,HOU,18
7,2016,7,17,CNTRL,ELP,207
9,2017,6,17,CNTRL,ELP,53
17,2016,11,18,CNTRL,CKG,105
9,2015,1,18,CNTRL,CKG,236
13,2015,2,17,CNTRL,HOU,3
7,2016,7,18,CNTRL,CKG,383
50,2015,2,17,CNTRL,SFO,2
10,2014,11,17,CNTRL,HOU,20
8,2016,3,18,CNTRL,CKG,525
15,2017,9,18,CNTRL,CKG,93
20,2016,4,17,CNTRL,HOU,7
11,2016,2,18,CNTRL,CKG,50
8,2017,7,18,CNTRL,CKG,312
41,2017,10,18,CNTRL,CKG,48
50,2016,3,18,CNTRL,CKG,14
21,2014,9,17,CNTRL,HOU,132
27,2017,4,18,CNTRL,CKG,46
9,2016,5,18,CNTRL,ELP,62
10,2015,5,5,CNTRL,SHE,3000
15,2015,5,18,CNTRL,CKG,37
9,2016,3,18,CNTRL,CKG,132
7,2017,4,7,CNTRL,PEN,6
11,2015,9,18,CNTRL,KUB,4
18,2016,2,17,CNTRL,HOU,31
26,2015,1,18,CNTRL,CKG,36
40,2017,8,18,CNTRL,CKG,61
8,2016,12,17,CNTRL,ELP,196
24,2017,12,18,CNTRL,CKG,66
7,2014,11,3,CNTRL,ONT,35
10,2015,9,18,CNTRL,CKG,86
17,2017,6,18,CNTRL,CKG,125
7,2017,4,18,CNTRL,CKG,107
108,2016,11,18,CNTRL,CKG,26
12,2014,10,18,CNTRL,KUB,15
18,2014,10,18,CNTRL,CKG,55
41,2014,9,18,CNTRL,SHA,3
19,2016,5,18,CNTRL,CKG,22
45,2015,3,18,CNTRL,CKG,62
7,2017,4,18,CNTRL,CKG,18
20,2016,12,18,CNTRL,CKG,44
8,2014,11,18,CNTRL,CKG,67
11,2017,7,18,CNTRL,CKG,177
15,2015,3,18,CNTRL,KUB,70
12,2015,5,18,CNTRL,CKG,124
9,2015,4,17,CNTRL,HKG,2
10,2014,8,17,CNTRL,HOU,4
26,2016,5,9,CNTRL,DLC,10860
32,2017,4,18,CNTRL,CKG,61
16,2014,10,17,CNTRL,HOU,26
9,2017,7,18,CNTRL,CKG,168
7,2017,6,18,CNTRL,KUB,29
11,2017,3,7,CNTRL,PEN,1
8,2017,1,17,CNTRL,ELP,112
10,2016,7,18,CNTRL,KUB,26
9,2015,6,18,CNTRL,CKG,94
16,2015,3,18,CNTRL,CKG,101
7,2016,11,18,CNTRL,CKG,643
32,2018,2,18,CNTRL,CKG,32
11,2014,9,18,CNTRL,CKG,55
7,2015,9,7,CNTRL,TPE,1
11,2017,1,7,CNTRL,PEN,2
13,2015,3,18,CNTRL,CKG,13
9,2016,3,18,CNTRL,KUB,7
7,2018,1,18,CNTRL,CKG,19
8,2016,6,18,CNTRL,CKG,137
10,2017,5,17,CNTRL,ELP,64
20,2016,12,17,CNTRL,ELP,13
22,2016,5,18,CNTRL,CKG,86
11,2016,7,18,CNTRL,CKG,107
7,2017,5,18,CNTRL,CKG,164
11,2015,9,18,CNTRL,CKG,96
13,2014,12,18,CNTRL,CKG,95
9,2016,9,18,CNTRL,CKG,71
8,2015,8,17,CNTRL,HOU,66
45,2015,9,18,CNTRL,CKG,61
14,2018,1,17,CNTRL,SIN,37
13,2018,1,18,CNTRL,CKG,118
8,2015,10,17,CNTRL,HOU,86
7,2016,3,18,CNTRL,CKG,119
10,2017,10,5,CNTRL,SDF,496
30,2017,10,18,CNTRL,CKG,12
8,2015,10,18,CNTRL,CKG,154
20,2016,9,18,CNTRL,CKG,11
8,2015,11,18,CNTRL,CKG,138
10,2017,7,18,CNTRL,CKG,207
8,2015,12,17,CNTRL,HOU,132
23,2014,9,18,CNTRL,KUB,11
27,2017,6,18,CNTRL,CKG,23
9,2015,10,18,CNTRL,CKG,43
7,2016,3,18,CNTRL,KUB,149
15,2018,1,18,CNTRL,CKG,140
9,2016,4,18,CNTRL,CKG,232
13,2017,8,18,CNTRL,CKG,237
10,2015,6,18,CNTRL,CKG,183
8,2015,4,8,CNTRL,ORD,220
7,2014,9,18,CNTRL,KUB,48
19,2017,10,18,CNTRL,CKG,121
8,2015,1,18,CNTRL,CKG,155
7,2018,1,18,CNTRL,CKG,149
10,2016,4,18,CNTRL,CKG,18
23,2017,12,18,CNTRL,CKG,76
8,2015,2,7,CNTRL,PHX,485
47,2017,8,18,CNTRL,CKG,47
19,2016,10,18,CNTRL,CKG,77
10,2015,12,18,CNTRL,KUB,25
22,2017,12,18,CNTRL,CKG,39
16,2017,11,18,CNTRL,CKG,96
31,2016,8,18,CNTRL,KUB,6
13,2014,12,7,CNTRL,SAN,661
7,2015,7,18,CNTRL,CKG,107
16,2014,12,17,CNTRL,HOU,55
53,2017,8,17,CNTRL,HOU,4
61,2017,5,18,CNTRL,CKG,33
11,2016,3,18,CNTRL,CKG,104
10,2017,12,8,CNTRL,SLC,110
8,2015,7,18,CNTRL,CKG,136
10,2015,11,18,CNTRL,KUB,30
24,2016,10,18,CNTRL,CKG,50
9,2016,11,18,CNTRL,CKG,299
44,2016,1,18,CNTRL,CKG,29
14,2016,5,18,CNTRL,CKG,621
7,2016,4,18,CNTRL,ELP,172
8,2015,3,7,CNTRL,PHX,4
25,2016,3,18,CNTRL,CKG,98
25,2015,6,18,CNTRL,CKG,62
14,2015,5,17,CNTRL,HOU,11
7,2016,7,7,CNTRL,YYZ,2
7,2017,9,18,CNTRL,HKG,4
12,2016,5,18,CNTRL,CKG,132
14,2016,4,5,CNTRL,SHA,1
10,2015,10,18,CNTRL,CKG,147
7,2015,8,18,CNTRL,HKG,30
48,2018,1,18,CNTRL,CKG,5
19,2015,3,18,CNTRL,CKG,65
12,2016,2,18,CNTRL,CKG,84
10,2016,7,18,CNTRL,CKG,132
10,2018,1,5,CNTRL,SHA,9
9,2015,5,18,CNTRL,CKG,79
43,2016,8,18,CNTRL,CKG,46
11,2015,4,7,CNTRL,PHX,507
42,2016,12,17,CNTRL,ELP,9
8,2015,4,18,CNTRL,CKG,282
21,2014,12,18,CNTRL,CKG,30
16,2015,1,17,CNTRL,HOU,11
19,2016,8,18,CNTRL,CKG,121
10,2014,8,17,CNTRL,HOU,1
19,2015,12,18,CNTRL,CKG,86
18,2014,11,18,CNTRL,CKG,36
7,2017,7,18,CNTRL,CKG,154
47,2017,3,18,CNTRL,CKG,2
21,2017,6,18,CNTRL,CKG,121
40,2015,2,17,CNTRL,HOU,2
15,2015,11,18,CNTRL,CKG,67
40,2016,10,18,CNTRL,CKG,6
14,2016,1,18,CNTRL,CKG,15
28,2017,5,18,CNTRL,CKG,58
7,2017,2,17,CNTRL,ELP,181
7,2016,8,5,CNTRL,SDF,745
14,2016,10,17,CNTRL,ELP,55
7,2015,3,18,CNTRL,SHA,5
18,2017,5,18,CNTRL,KUB,29
52,2017,12,17,CNTRL,HOU,3
10,2017,6,18,CNTRL,CKG,134
18,2017,11,18,CNTRL,CKG,81
7,2017,10,18,CNTRL,CKG,234
7,2017,5,18,CNTRL,CKG,208
11,2016,11,5,CNTRL,SDF,333
10,2016,9,18,CNTRL,CKG,117
23,2017,5,18,CNTRL,CKG,8
10,2015,12,18,CNTRL,KUB,31
36,2016,4,18,CNTRL,CKG,33
19,2016,9,18,CNTRL,CKG,104
19,2017,8,17,CNTRL,HOU,7
8,2016,5,18,CNTRL,CKG,130
7,2015,3,17,CNTRL,HOU,5
25,2016,5,18,CNTRL,CKG,24
7,2015,8,5,CNTRL,SHE,90
8,2017,7,18,CNTRL,CKG,212
28,2018,1,18,CNTRL,CKG,57
10,2017,8,5,CNTRL,SHA,9
8,2014,9,17,CNTRL,HOU,154
30,2017,8,17,CNTRL,HOU,5
15,2017,3,18,CNTRL,CKG,101
7,2017,10,18,CNTRL,CKG,110
22,2017,9,18,CNTRL,CKG,20
14,2015,3,18,CNTRL,CKG,46
7,2016,8,18,CNTRL,CKG,113
25,2016,1,17,CNTRL,SFO,4
14,2018,2,7,CNTRL,PEN,1
18,2017,3,17,CNTRL,ELP,66
7,2015,9,18,CNTRL,CKG,364
20,2015,4,17,CNTRL,HOU,31
20,2017,3,17,CNTRL,ELP,15
14,2016,1,17,CNTRL,HOU,26
10,2016,2,18,CNTRL,KUB,50
21,2015,9,18,CNTRL,CKG,60
17,2014,8,17,CNTRL,HOU,13
7,2015,4,5,CNTRL,SDF,1781
8,2018,1,18,CNTRL,CKG,196
9,2017,1,18,CNTRL,CKG,68
33,2015,10,5,CNTRL,SIN,3
15,2017,4,18,CNTRL,CKG,97
8,2014,10,7,CNTRL,PEN,4
9,2015,9,7,CNTRL,YYZ,13
22,2017,3,17,CNTRL,HOU,7
26,2014,8,17,CNTRL,HOU,7
7,2016,7,18,CNTRL,CKG,616
16,2017,1,18,CNTRL,CKG,65
45,2015,11,17,CNTRL,HOU,2
33,2017,4,18,CNTRL,CKG,33
7,2015,1,18,CNTRL,KUB,101
15,2015,10,5,CNTRL,AMS,2
29,2015,6,18,CNTRL,CKG,36
10,2015,9,18,CNTRL,CKG,106
14,2017,8,18,CNTRL,CKG,100
29,2017,11,18,CNTRL,CKG,38
8,2014,11,18,CNTRL,CKG,123
21,2017,12,17,CNTRL,HOU,5
7,2014,8,18,CNTRL,CKG,38
12,2015,2,17,CNTRL,HKG,1
16,2014,10,7,CNTRL,PHX,4
7,2015,2,5,CNTRL,AMS,4
49,2018,1,18,CNTRL,CKG,47
19,2017,10,18,CNTRL,CKG,99
9,2016,4,18,CNTRL,CKG,85
24,2016,10,5,CNTRL,SHA,2
8,2014,9,17,CNTRL,PRG,11
29,2017,1,18,CNTRL,CKG,44
7,2014,12,5,CNTRL,SDF,13
8,2015,4,7,CNTRL,PHX,106
69,2016,2,18,CNTRL,CKG,4
7,2017,12,18,CNTRL,CKG,127
24,2015,3,18,CNTRL,CKG,89
9,2014,9,18,CNTRL,CKG,128
15,2014,12,18,CNTRL,CKG,132
7,2016,7,18,CNTRL,CKG,134
7,2016,4,3,CNTRL,ONT,9
10,2015,11,18,CNTRL,CKG,42
18,2015,8,18,CNTRL,CKG,75
32,2017,7,18,CNTRL,CKG,73
9,2014,12,18,CNTRL,KUB,2
8,2017,5,17,CNTRL,ELP,174
10,2015,4,18,CNTRL,CKG,46
7,2016,7,18,CNTRL,CKG,157
16,2017,11,18,CNTRL,CKG,22
17,2015,6,18,CNTRL,CKG,84
14,2015,7,17,CNTRL,HKG,1
11,2015,6,18,CNTRL,CKG,109
12,2015,12,18,CNTRL,CKG,140
18,2016,10,18,CNTRL,CKG,21
78,2017,10,18,CNTRL,CKG,25
8,2015,6,3,CNTRL,ONT,97
7,2014,9,18,CNTRL,CKG,134
18,2017,1,18,CNTRL,CKG,23
11,2015,7,18,CNTRL,CKG,9
216,2014,12,18,CNTRL,CKG,3
30,2015,3,18,CNTRL,KUB,5
7,2018,2,18,CNTRL,CKG,89
8,2016,4,18,CNTRL,CKG,128
16,2015,4,18,CNTRL,CKG,112
7,2016,3,18,CNTRL,CKG,172
11,2017,8,17,CNTRL,ELP,62
14,2017,3,18,CNTRL,CKG,85
44,2018,2,18,CNTRL,CKG,34
7,2015,1,18,CNTRL,CKG,452
12,2017,9,18,CNTRL,KUB,5
37,2017,10,18,CNTRL,CKG,49
9,2014,11,18,CNTRL,CKG,130
19,2014,12,18,CNTRL,KUB,3
9,2015,7,18,CNTRL,CKG,164
7,2017,11,18,CNTRL,KUB,32
18,2015,4,18,CNTRL,CKG,40
48,2017,8,18,CNTRL,CKG,45
9,2017,5,18,CNTRL,CKG,102
30,2015,8,18,CNTRL,CKG,5
42,2017,12,18,CNTRL,CKG,45
10,2016,9,18,CNTRL,KUB,59
38,2017,10,18,CNTRL,CKG,45
17,2016,5,18,CNTRL,CKG,89
25,2016,3,18,CNTRL,CKG,62
10,2017,12,5,CNTRL,SIN,1
23,2015,4,3,CNTRL,ONT,15
7,2017,5,18,CNTRL,KUB,34
11,2017,3,17,CNTRL,ELP,190
10,2015,2,18,CNTRL,CKG,217
9,2016,8,17,CNTRL,ELP,236
7,2018,1,18,CNTRL,CKG,131
12,2017,9,18,CNTRL,CKG,106
29,2014,10,18,CNTRL,CKG,38
10,2015,11,18,CNTRL,KUB,4
12,2014,8,18,CNTRL,CKG,94
12,2017,1,7,CNTRL,TPE,1
14,2014,10,18,CNTRL,CKG,54
9,2014,9,18,CNTRL,CKG,97
7,2017,2,17,CNTRL,ELP,88
7,2016,1,18,CNTRL,CKG,114
14,2017,12,17,CNTRL,HOU,8
10,2016,1,18,CNTRL,CKG,97
7,2016,10,17,CNTRL,HOU,18
26,2015,7,18,CNTRL,CKG,39
8,2015,3,18,CNTRL,CKG,507
25,2015,7,18,CNTRL,CKG,61
7,2018,2,17,CNTRL,HOU,10
12,2014,12,18,CNTRL,KUB,11
9,2016,5,18,CNTRL,KUB,56
19,2015,7,18,CNTRL,CKG,115
9,2016,4,17,CNTRL,SFO,4
75,2016,4,17,CNTRL,HOU,3
16,2016,8,18,CNTRL,CKG,102
7,2017,6,18,CNTRL,KUB,58
12,2017,3,18,CNTRL,KUB,41
16,2015,7,18,CNTRL,CKG,58
16,2014,10,18,CNTRL,CKG,99
7,2015,10,18,CNTRL,CKG,102
7,2015,3,18,CNTRL,CKG,133
7,2017,4,17,CNTRL,ELP,130
7,2015,8,3,CNTRL,ONT,24
22,2014,12,18,CNTRL,CKG,28
8,2016,5,7,CNTRL,YYZ,2
9,2017,7,5,CNTRL,SHA,9
19,2017,10,18,CNTRL,CKG,9
8,2016,8,17,CNTRL,ELP,115
56,2016,11,18,CNTRL,CKG,38
24,2016,2,18,CNTRL,CKG,88
8,2014,9,18,CNTRL,KUB,58
12,2017,1,17,CNTRL,ELP,64
8,2015,9,17,CNTRL,HOU,22
17,2017,6,7,CNTRL,YYZ,2
7,2017,6,18,CNTRL,CKG,246
19,2017,12,18,CNTRL,KUB,28
8,2015,1,18,CNTRL,CKG,717
13,2014,9,18,CNTRL,KUB,34
15,2015,8,18,CNTRL,CKG,101
7,2016,11,18,CNTRL,CKG,140
7,2017,8,5,CNTRL,KUB,6
9,2014,8,18,CNTRL,CKG,143
13,2015,8,18,CNTRL,KUB,4
21,2014,12,18,CNTRL,CKG,31
9,2016,10,18,CNTRL,CKG,68
26,2016,1,18,CNTRL,CKG,40
7,2014,8,7,CNTRL,PEN,3
13,2016,10,18,CNTRL,CKG,73
13,2018,1,5,CNTRL,SDF,611
31,2016,2,17,CNTRL,HOU,11
8,2018,1,18,CNTRL,CKG,107
8,2016,12,17,CNTRL,ELP,209
16,2017,4,18,CNTRL,CKG,55
9,2015,10,17,CNTRL,HOU,4
25,2016,3,18,CNTRL,CKG,66
9,2018,1,18,CNTRL,CKG,85
54,2016,9,18,CNTRL,CKG,29
9,2016,2,3,CNTRL,ONT,49
9,2015,4,5,CNTRL,SDF,728
18,2016,11,17,CNTRL,HOU,7
26,2017,5,18,CNTRL,CKG,64
24,2015,1,18,CNTRL,CKG,90
31,2015,12,18,CNTRL,CKG,33
7,2015,5,18,CNTRL,CKG,157
7,2015,8,18,CNTRL,CKG,26
7,2015,8,18,CNTRL,CKG,164
28,2015,7,18,CNTRL,CKG,67
7,2014,11,18,CNTRL,CKG,26
13,2015,3,18,CNTRL,CKG,2
8,2015,4,17,CNTRL,HOU,55
10,2017,4,18,CNTRL,KUB,28
7,2017,5,18,CNTRL,CKG,1
13,2014,9,5,CNTRL,SIN,2
32,2016,5,18,CNTRL,KUB,6
9,2017,10,18,CNTRL,CKG,140
10,2017,3,17,CNTRL,ELP,192
8,2017,2,18,CNTRL,CKG,87
51,2016,12,18,CNTRL,CKG,32
49,2017,9,18,CNTRL,CKG,28
15,2017,4,18,CNTRL,CKG,76
16,2016,5,18,CNTRL,CKG,92
8,2016,2,18,CNTRL,KUB,7
7,2014,11,18,CNTRL,KUB,29
7,2014,11,18,CNTRL,CKG,185
8,2017,5,5,CNTRL,SIN,12
7,2017,12,17,CNTRL,HOU,18
16,2017,11,18,CNTRL,CKG,92
74,2016,12,17,CNTRL,HOU,2
28,2014,12,18,CNTRL,CKG,60
16,2018,2,18,CNTRL,CKG,55
10,2016,12,18,CNTRL,CKG,100
23,2017,9,18,CNTRL,CKG,17
24,2015,6,18,CNTRL,CKG,101
12,2015,5,18,CNTRL,CKG,70
8,2017,8,17,CNTRL,ELP,183
8,2017,8,5,CNTRL,KUB,11
10,2015,2,18,CNTRL,CKG,84
11,2016,7,18,CNTRL,CKG,154
7,2015,4,18,CNTRL,CKG,210
26,2017,8,18,CNTRL,CKG,49
9,2015,2,7,CNTRL,PHX,529
13,2015,11,18,CNTRL,CKG,80
10,2016,8,18,CNTRL,CKG,97
14,2015,5,18,CNTRL,CKG,84
11,2017,11,18,CNTRL,CKG,101
7,2017,6,17,CNTRL,HOU,8
9,2017,8,18,CNTRL,CKG,142
32,2017,2,18,CNTRL,CKG,39
20,2016,11,18,CNTRL,CKG,72
9,2017,7,18,CNTRL,CKG,192
7,2016,3,18,CNTRL,CKG,198
10,2015,9,5,CNTRL,AMS,3
11,2016,5,17,CNTRL,HOU,9
8,2016,6,17,CNTRL,ELP,227
33,2017,12,18,CNTRL,CKG,51
19,2014,12,18,CNTRL,CKG,106
35,2016,10,18,CNTRL,CKG,35
9,2014,9,18,CNTRL,CKG,181
40,2016,11,18,CNTRL,CKG,50
8,2017,3,5,CNTRL,SDF,485
10,2015,11,18,CNTRL,KUB,35
19,2016,11,18,CNTRL,CKG,99
13,2016,10,18,CNTRL,CKG,43
10,2017,4,18,CNTRL,CKG,229
7,2017,6,3,CNTRL,ONT,1
16,2014,10,18,CNTRL,CKG,91
14,2017,5,5,CNTRL,SIN,3
19,2016,8,17,CNTRL,ELP,57
11,2017,8,18,CNTRL,KUB,27
9,2016,5,18,CNTRL,CKG,117
7,2015,10,18,CNTRL,KUB,54
17,2017,10,18,CNTRL,CKG,89
60,2017,6,18,CNTRL,CKG,47
13,2015,9,18,CNTRL,CKG,113
9,2014,12,18,CNTRL,CKG,584
13,2016,10,5,CNTRL,SDF,485
9,2017,9,17,CNTRL,ELP,183
10,2016,4,17,CNTRL,HOU,26
17,2017,7,18,CNTRL,CKG,108
16,2016,9,18,CNTRL,CKG,56
7,2015,1,18,CNTRL,CKG,139
39,2015,10,18,CNTRL,CKG,5
13,2015,12,18,CNTRL,CKG,25
31,2017,7,18,CNTRL,CKG,65
7,2016,4,5,CNTRL,SHE,200
26,2017,7,18,CNTRL,CKG,68
9,2015,4,5,CNTRL,AMS,4
8,2015,5,18,CNTRL,CKG,92
17,2017,3,18,CNTRL,KUB,30
17,2014,12,18,CNTRL,CKG,73
13,2017,7,18,CNTRL,CKG,105
20,2017,12,18,CNTRL,KUB,39
9,2014,10,18,CNTRL,KUB,40
10,2016,1,18,CNTRL,CKG,78
40,2018,1,18,CNTRL,CKG,45
8,2018,2,7,CNTRL,PEN,4
21,2016,6,18,CNTRL,CKG,58
18,2015,6,18,CNTRL,CKG,43
14,2014,10,18,CNTRL,CKG,96
7,2015,3,18,CNTRL,CKG,234
8,2016,10,18,CNTRL,CKG,485
9,2016,5,18,CNTRL,CKG,265
14,2015,12,18,CNTRL,CKG,82
18,2015,1,18,CNTRL,CKG,42
14,2016,3,18,CNTRL,KUB,36
9,2015,2,5,CNTRL,SIN,4
7,2014,9,17,CNTRL,BUD,2
8,2016,4,18,CNTRL,CKG,22
28,2018,2,18,CNTRL,CKG,40
54,2018,1,18,CNTRL,CKG,33
7,2017,8,18,CNTRL,CKG,181
17,2015,5,5,CNTRL,SHE,92
9,2015,5,18,CNTRL,KUB,11
8,2014,9,17,CNTRL,SFO,18
11,2015,8,18,CNTRL,KUB,12
9,2016,1,18,CNTRL,CKG,68
13,2018,1,17,CNTRL,HOU,7
9,2016,9,18,CNTRL,CKG,116
9,2016,10,18,CNTRL,CKG,115
15,2016,3,18,CNTRL,CKG,90
8,2016,3,18,CNTRL,CKG,153
35,2014,10,18,CNTRL,CKG,32
31,2015,7,17,CNTRL,HOU,11
9,2014,11,18,CNTRL,CKG,51
12,2017,5,18,CNTRL,KUB,41
13,2015,9,18,CNTRL,CKG,145
27,2016,8,18,CNTRL,CKG,13
12,2014,8,18,CNTRL,KUB,50
7,2015,4,5,CNTRL,SDF,11
43,2016,9,18,CNTRL,CKG,50
19,2017,12,18,CNTRL,CKG,55
7,2015,11,18,CNTRL,CKG,311
15,2015,5,18,CNTRL,CKG,67
181,2017,8,18,CNTRL,CKG,3
7,2014,11,18,CNTRL,CKG,97
12,2017,12,18,CNTRL,CKG,92
7,2015,3,8,CNTRL,ORD,154
9,2017,2,18,CNTRL,CKG,79
19,2014,9,3,CNTRL,ONT,4
35,2017,10,18,CNTRL,CKG,57
16,2016,4,18,CNTRL,CKG,267
10,2016,7,18,CNTRL,CKG,95
19,2017,7,18,CNTRL,KUB,40
41,2016,8,18,CNTRL,CKG,38
7,2015,8,18,CNTRL,CKG,116
14,2016,12,18,CNTRL,CKG,112
13,2015,1,18,CNTRL,CKG,143
8,2017,4,17,CNTRL,ELP,31
8,2016,3,18,CNTRL,KUB,62
7,2018,2,5,CNTRL,SHA,4
9,2014,12,18,CNTRL,CKG,243
9,2015,3,18,CNTRL,KUB,33
12,2017,9,18,CNTRL,CKG,144
8,2015,10,18,CNTRL,CKG,298
16,2017,11,5,CNTRL,SIN,2
7,2018,1,18,CNTRL,CKG,1124
67,2017,3,18,CNTRL,CKG,36
16,2017,6,17,CNTRL,ELP,187
19,2017,7,18,CNTRL,CKG,80
7,2016,1,18,CNTRL,CKG,119
23,2016,12,18,CNTRL,CKG,123
14,2018,2,18,CNTRL,CKG,115
9,2016,7,3,CNTRL,MEM,4
10,2017,10,18,CNTRL,CKG,90
11,2015,8,3,CNTRL,ONT,4
15,2016,4,18,CNTRL,CKG,72
7,2016,10,17,CNTRL,ELP,223
11,2016,9,18,CNTRL,CKG,98
9,2016,3,5,CNTRL,SDF,7
50,2016,5,18,CNTRL,CKG,33
7,2017,12,18,CNTRL,CKG,126
11,2017,6,18,CNTRL,KUB,41
11,2015,1,18,CNTRL,CKG,131
35,2018,2,18,CNTRL,CKG,6
10,2015,12,18,CNTRL,HKG,4
32,2017,4,18,CNTRL,CKG,49
26,2014,9,18,CNTRL,CKG,32
19,2016,5,7,CNTRL,PDX,3197
10,2015,12,18,CNTRL,CKG,19
8,2014,11,5,CNTRL,AMS,46
9,2015,3,5,CNTRL,AMS,4
20,2015,6,3,CNTRL,STL,13605
8,2016,6,18,CNTRL,CKG,102
9,2017,4,7,CNTRL,TPE,1
25,2016,10,18,CNTRL,CKG,15
13,2017,5,18,CNTRL,CKG,73
14,2015,7,18,CNTRL,CKG,124
16,2016,1,18,CNTRL,CKG,46
9,2015,6,7,CNTRL,SAN,728
12,2017,8,18,CNTRL,CKG,114
13,2016,3,9,CNTRL,DLC,9923
24,2017,3,18,CNTRL,CKG,11
7,2014,11,5,CNTRL,SDF,7
9,2015,11,18,CNTRL,CKG,104
43,2016,6,18,CNTRL,CKG,47
12,2015,1,5,CNTRL,SIN,3
15,2015,8,18,CNTRL,KUB,98
17,2014,11,18,CNTRL,CKG,63
12,2016,11,18,CNTRL,CKG,79
13,2016,11,18,CNTRL,KUB,56
9,2018,2,18,CNTRL,CKG,104
7,2016,8,18,CNTRL,KUB,59
38,2018,2,18,CNTRL,CKG,29
19,2017,2,18,CNTRL,CKG,127
7,2016,12,17,CNTRL,ELP,31
13,2016,11,18,CNTRL,CKG,116
11,2014,12,3,CNTRL,STL,14462
18,2016,11,18,CNTRL,CKG,23
20,2014,9,18,CNTRL,CKG,28
49,2014,11,17,CNTRL,SFO,4
7,2015,7,17,CNTRL,SFO,11
9,2015,7,18,CNTRL,KUB,100
14,2015,6,5,CNTRL,SHE,20
51,2017,8,17,CNTRL,ELP,7
10,2014,10,18,CNTRL,CKG,26
7,2016,12,18,CNTRL,KUB,22
31,2014,12,18,CNTRL,CKG,68
10,2015,8,5,CNTRL,SIN,2
29,2015,12,17,CNTRL,HOU,11
9,2014,9,18,CNTRL,CKG,100
8,2015,9,7,CNTRL,SAN,661
9,2017,9,18,CNTRL,CKG,149
26,2016,2,18,CNTRL,CKG,57
13,2014,10,18,CNTRL,CKG,73
18,2014,10,18,CNTRL,KUB,69
12,2017,12,18,CNTRL,CKG,112
7,2017,4,18,CNTRL,KUB,370
10,2017,10,18,CNTRL,CKG,98
15,2015,6,17,CNTRL,HOU,15
16,2018,1,18,CNTRL,CKG,92
60,2016,3,17,CNTRL,HOU,3
9,2016,6,17,CNTRL,HOU,27
14,2016,1,5,CNTRL,SIN,2
7,2014,9,18,CNTRL,SHA,61
9,2016,3,18,CNTRL,KUB,30
13,2017,1,17,CNTRL,ELP,31
9,2014,11,18,CNTRL,CKG,40
29,2017,9,18,CNTRL,CKG,54
9,2016,5,18,CNTRL,KUB,22
14,2015,7,18,CNTRL,CKG,93
9,2015,6,7,CNTRL,SAN,187
41,2017,1,18,CNTRL,CKG,36
32,2015,6,17,CNTRL,HOU,13
8,2014,10,5,CNTRL,AMS,38
10,2016,5,18,CNTRL,KUB,45
7,2015,9,7,CNTRL,CTU,40
11,2018,1,17,CNTRL,SIN,35
10,2015,4,18,CNTRL,CKG,119
8,2017,11,18,CNTRL,CKG,158
17,2017,10,17,CNTRL,SIN,2
20,2015,3,18,CNTRL,KUB,6
8,2016,7,17,CNTRL,ELP,71
114,2015,9,17,CNTRL,SFO,2
158,2017,8,17,CNTRL,HOU,1
11,2016,1,7,CNTRL,TPE,1
18,2016,12,7,CNTRL,YYZ,2
11,2016,9,18,CNTRL,CKG,107
12,2015,1,18,CNTRL,CKG,102
8,2015,11,18,CNTRL,CKG,114
14,2017,2,18,CNTRL,CKG,54
